Year,Atoll,Island,Treatment,Transect,Area,Species,Length,Family,Diet,a,b,Weight,Weight_m
2015,Great_Chagos_Bank,Middle_Brother,Birdy,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Great_Chagos_Bank,Middle_Brother,Birdy,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Great_Chagos_Bank,Nelson_Island,Birdy,1,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Great_Chagos_Bank,South_Brother,Birdy,2,150,Acanthurus leucosternon,11,Acanthuridae,Herbivore,0.02089,2.93,23.50818,0.1567
2015,Peros_Banhos,Grande_Ile_Coquillage,Birdy,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Coquillage,Birdy,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Coquillage,Birdy,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Peros_Banhos,Grande_Ile_Coquillage,Birdy,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,1,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,1,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,1,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,2,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,3,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,3,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,4,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Peros_Banhos,Grande_Ile_Mapou,Ratty,4,150,Acanthurus leucosternon,16,Acanthuridae,Herbivore,0.02089,2.93,70.47092777,0.4698
2015,Peros_Banhos,Ile_Poule,Ratty,2,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Peros_Banhos,Ile_Poule,Ratty,2,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2023,Great_Chagos_Bank,Eagle,Ratty,1,250,Acanthurus leucosternon,17,Acanthuridae,Herbivore,0.02089,2.93,84.16931246,0.3367
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,9,Acanthuridae,Herbivore,0.02089,2.93,13.05776934,0.0871
2015,Salomon,Ile_de_la_Passe,Birdy,1,150,Acanthurus leucosternon,10,Acanthuridae,Herbivore,0.02089,2.93,17.78027362,0.1185
2015,Salomon,Ile_de_la_Passe,Birdy,1,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Ile_de_la_Passe,Birdy,2,150,Acanthurus leucosternon,11,Acanthuridae,Herbivore,0.02089,2.93,23.50818,0.1567
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Acanthurus leucosternon,11,Acanthuridae,Herbivore,0.02089,2.93,23.50818,0.1567
2015,Salomon,Ile_de_la_Passe,Birdy,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2023,Great_Chagos_Bank,Eagle,Ratty,1,250,Acanthurus leucosternon,20,Acanthuridae,Herbivore,0.02089,2.93,135.5053141,0.542
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,1,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Sal_Ile_Anglaise,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2015,Salomon,Sal_Ile_Anglaise,Ratty,2,150,Acanthurus leucosternon,17,Acanthuridae,Herbivore,0.02089,2.93,84.16931246,0.5611
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2015,Salomon,Sal_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Great_Chagos_Bank,Middle_Brother,Birdy,1,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Great_Chagos_Bank,Middle_Brother,Birdy,2,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2018,Great_Chagos_Bank,Middle_Brother,Birdy,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Great_Chagos_Bank,Middle_Brother,Birdy,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Great_Chagos_Bank,Middle_Brother,Birdy,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Great_Chagos_Bank,Middle_Brother,Birdy,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Great_Chagos_Bank,Middle_Brother,Birdy,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Great_Chagos_Bank,Middle_Brother,Birdy,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2023,Great_Chagos_Bank,Eagle,Ratty,2,250,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.2333
2018,Peros_Banhos,Grande_Ile_Mapou,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Peros_Banhos,PB_Ile_Anglaise,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Peros_Banhos,PB_Ile_Anglaise,Ratty,3,150,Acanthurus leucosternon,9,Acanthuridae,Herbivore,0.02089,2.93,13.05776934,0.0871
2018,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Peros_Banhos,PB_Ile_Anglaise,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_de_la_Passe,Birdy,1,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2018,Salomon,Ile_de_la_Passe,Birdy,1,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2018,Salomon,Ile_de_la_Passe,Birdy,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_de_la_Passe,Birdy,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_de_la_Passe,Birdy,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_de_la_Passe,Birdy,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_de_la_Passe,Birdy,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_de_la_Passe,Birdy,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_de_la_Passe,Birdy,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_de_la_Passe,Birdy,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_de_la_Passe,Birdy,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_de_la_Passe,Birdy,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_de_la_Passe,Birdy,4,150,Acanthurus leucosternon,15,Acanthuridae,Herbivore,0.02089,2.93,58.32917435,0.3889
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,1,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,11,Acanthuridae,Herbivore,0.02089,2.93,23.50818,0.1567
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,2,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,12,Acanthuridae,Herbivore,0.02089,2.93,30.3346851,0.2022
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,3,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,13,Acanthuridae,Herbivore,0.02089,2.93,38.35239258,0.2557
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
2018,Salomon,Ile_Fouquet,Ratty,4,150,Acanthurus leucosternon,14,Acanthuridae,Herbivore,0.02089,2.93,47.65336622,0.3177
